page_with_posts,word_count,date_count,post_term_count,lexical_diversity,article_count,div_count,by_count,element_count,post_term_count_url,top_class_count,top_3_class_count,top_class_prop_total,top_class_prop_unique_words,mean_descendant_count
0,323,4,6,0.57,0,4,0,84,1,2,1.33,0.06,1.0,15.297619047619047
0,21248,223,662,0.16,0,825,34,6388,1,569,327.67,0.03,0.0,24.861302442078898
0,94,1,4,0.67,0,0,0,72,1,2,1.33,0.24,1.0,13.458333333333334
0,599,0,132,0.52,0,16,2,146,1,4,4,0.03,0.42,7.780821917808219
0,22,0,3,0.91,0,6,0,49,0,1,1,0.8,1.0,12.857142857142858
0,9,0,13,1.0,0,13,0,32,0,0,0,0,0,9.25
1,316,29,80,0.68,0,61,0,189,0,28,28,0.73,0.61,8.873015873015873
1,205,18,29,0.66,0,8,0,165,0,18,18,0.98,0.6,10.618181818181819
0,86,0,3,0.73,0,2,0,29,0,1,1,0.99,1.0,6.827586206896552
0,266,0,15,0.63,0,33,0,143,0,6,5.67,0.43,0.77,15.216783216783217
1,912,3,17,0.45,0,15,0,93,0,6,5,0.03,0.0,13.010752688172044
0,136,3,4,0.69,0,15,0,53,0,3,1.67,0.66,0.96,13.679245283018869
0,33,1,42,0.76,1,17,0,102,0,3,1.67,0.67,1.0,8.647058823529411
1,1554,33,162,0.46,0,137,3,646,0,34,32.67,0.05,0.06,11.820433436532507
0,80,0,115,0.88,0,5,0,2199,0,2,1.33,0.56,1.0,8.572987721691678
1,398,12,34,0.56,0,34,1,134,1,5,5,0.89,0.69,18.380597014925375
0,454,81,8,0.51,0,35,4,369,0,47,30.33,0.14,0.06,16.420054200542005
0,173,1,9,0.76,0,19,0,111,1,6,5.67,0.6,0.94,14.945945945945946
0,43,0,6,0.42,0,1,0,27,0,0,0,0,0,7.37037037037037
0,672,4,2,0.46,0,32,0,151,0,11,8.33,0.05,0.77,15.112582781456954
0,48,0,9,0.77,0,0,0,55,0,1,1,0.32,1.0,10.781818181818181
1,233,46,4,0.52,0,4,1,142,1,1,1,0.99,1.0,16.197183098591548
0,11,0,2,0.73,0,0,0,9,0,0,0,0,0,5.333333333333333
0,285,13,11,0.58,0,27,4,120,0,11,11,0.23,0.35,11.308333333333334
1,502,15,177,0.59,0,5,1,446,0,75,54.33,0.63,0.75,23.69730941704036
0,560,0,3,0.02,0,6,0,34,0,1,1,0.0,0,8.205882352941176
0,7,1,3,1.0,0,33,0,97,0,3,3,0.5,1.0,7.257731958762887
1,131,13,41,0.5,4,12,5,124,1,4,3.67,0.58,0.41,13.556451612903226
0,304,0,9,0.63,0,13,4,162,0,15,11.33,0.12,0.64,17.80246913580247
0,19,0,2,0.95,0,1,0,20,0,0,0,0,0,2.35
0,504,0,10,0.49,0,30,0,199,0,7,5,0.02,1.0,16.497487437185928
1,6588,60,100,0.26,1,35,9,952,1,26,25.33,0.02,0.37,21.548319327731093
0,498,0,29,0.46,0,48,1,225,0,13,12.33,0.04,0.69,23.38222222222222
0,327,0,19,0.57,0,15,4,67,0,3,2.67,0.93,0.89,13.73134328358209
0,747,22,165,0.45,0,328,5,1072,1,40,40,0.21,0.38,33.16231343283582
0,779,59,172,0.5,0,328,2,1070,1,40,40,0.22,0.45,33.17943925233645
0,642,0,11,0.4,0,2,3,189,0,14,13,0.0,0,11.555555555555555
1,44,3,37,0.7,0,29,1,96,0,3,3,0.78,0.72,10.729166666666666
0,10,0,6,0.9,0,6,0,28,0,1,1,0.9,1.0,11.821428571428571
0,13,0,3,0.85,0,1,0,27,0,1,1,0.85,1.0,6.074074074074074
0,291,1,75,0.62,0,276,1,559,0,17,11,1.43,0.32,15.871198568872988
0,18,0,2,0.78,0,3,0,24,0,1,1,0.86,1.0,8.583333333333334
0,49,0,170,0.8,0,7,0,99,0,1,1,0.98,1.0,3
0,37,0,66,0.84,3,31,0,286,0,18,10.33,0.0,0,18.46853146853147
0,110,0,4,0.68,0,4,2,35,0,1,1,0.97,1.0,9.8
1,233,4,475,0.72,1,74,2,198,0,6,5.33,0.91,0.9,27.52020202020202
1,989,69,76,0.38,0,6,3,414,0,63,63,0.27,0.04,19.920289855072465
0,74,0,8,0.46,0,19,1,91,0,5,3.67,1.25,0.06,18.406593406593405
0,484,0,19,0.48,0,43,0,522,0,6,5,0.0,0,13.444444444444445
1,1571,95,107,0.31,0,293,1,794,0,97,64.67,0.99,0.25,9.32367758186398
0,105,3,2,0.87,0,42,0,156,0,7,5.33,0.66,1.0,16.647435897435898
0,143,0,10,0.66,0,35,0,103,0,4,4,0.53,1.0,15.106796116504855
0,12,0,3,0.92,0,3,0,24,0,3,2,0.0,0,7.708333333333333
0,88,0,3,0.61,0,8,0,36,0,2,1.33,0.07,0.5,8.055555555555555
0,136,0,20,0.66,0,22,0,237,0,7,5.67,0.67,0.94,17.518987341772153
0,643,46,60,0.49,1,37,3,340,0,29,21,0.07,0.59,25.455882352941178
0,7,0,5,1.0,0,0,0,9,0,0,0,0,0,3.888888888888889
1,6048,333,197,0.26,0,59,16,2837,0,868,563.67,0.21,0.01,25.284455410645048
0,175,2,13,0.67,4,3,1,118,0,3,2.33,0.04,0,9.584745762711865
0,96,0,426,0.9,0,780,0,1601,0,336,185.33,4.06,0.31,10.525921299188008
0,40,0,7,0.85,0,4,0,58,0,2,1.33,0.87,1.0,9.224137931034482
0,149,0,9,0.68,0,6,0,103,0,2,2,0.51,1.0,12.970873786407767
0,28,0,19,0.79,0,12,2,91,0,3,2.33,0.43,1.0,10.593406593406593
0,95,0,7,0.81,0,4,1,68,0,6,3.33,0.0,0,5.044117647058823
0,105,0,8,0.46,0,3,5,51,0,1,1,0.82,1.0,9.431372549019608
1,67,1,14,0.73,1,21,0,67,1,5,3,0.18,1.0,17.29850746268657
0,1,0,3,1.0,0,1,0,40,0,0,0,0,0,1.975
0,2,0,11,1.0,0,0,0,29,0,0,0,0,0,4.655172413793103
1,1302,22,449,0.5,1,449,2,1003,1,51,35,0.12,0.76,41.5024925224327
0,1001,0,53,0.34,0,91,4,291,0,6,5.67,0.28,0.72,21.274914089347078
0,2975,176,281,0.32,0,288,7,1813,0,186,147.33,0.08,0.2,25.851627137341424
0,330,10,70,0.63,0,72,0,274,0,17,10,1.05,0.57,14.85036496350365
1,239,12,51,0.46,0,7,1,84,0,1,1,0.41,1.0,13.142857142857142
0,1319,2,14,0.29,0,170,4,943,0,167,147.33,0.27,0.36,21.40933191940615
0,99,1,19,0.71,0,57,0,243,1,19,17,0.0,0,16.855967078189302
1,1932,94,40,0.36,0,7,3,486,1,79,53.33,0.64,0.57,12.734567901234568
0,15,0,28,0.87,0,20,0,75,0,7,7,0.6,1.0,10.4
0,394,0,10,0.55,0,11,1,102,0,4,4,0.68,0.62,17.15686274509804
1,140,10,11,0.69,0,13,0,227,1,19,7.67,0.19,1.0,8.889867841409691
0,413,0,33,0.57,0,33,1,169,0,4,3.33,0.58,0.95,13.95266272189349
1,1180,23,113,0.4,1,116,5,372,1,12,10.67,0.01,0.0,17.70967741935484
0,157,3,15,0.72,0,19,1,86,0,4,3,0.03,1.0,9.372093023255815
0,2,0,2,1.0,0,1,0,15,0,0,0,0,0,2.3333333333333335
0,100,0,11,0.6,4,4,3,60,0,4,3.33,0.48,0.59,9.866666666666667
0,333,0,7,0.58,0,96,0,299,0,15,9.33,0.0,0,16.214046822742475
0,108,0,18,0.63,2,8,1,78,0,2,1.67,0.0,0,14.91025641025641
0,321,3,65,0.59,0,120,2,469,0,21,14.67,0.03,1.0,11.699360341151387
0,35,0,7,0.8,0,5,0,27,0,0,0,0,0,7.296296296296297
1,800,7,45,0.48,0,26,8,258,1,16,8.67,0.02,0.0,15.689922480620154
0,332,4,3,0.55,0,68,0,219,0,11,7.33,0.28,0.77,17.34246575342466
1,285,9,96,0.64,0,41,0,217,1,15,11.33,0.29,0.5,8.493087557603687
0,5,0,6,0.6,0,1,0,23,0,1,1,0.4,1.0,6.173913043478261
1,148,0,126,0.75,0,54,0,177,0,7,7,0.9,0.61,9.497175141242938
0,7,0,8,0.71,0,3,0,35,0,1,1,0.0,0,4.914285714285715
0,56,0,5,0.8,0,6,0,64,0,1,1,0.2,1.0,15.84375
0,392,4,6,0.5,0,48,0,156,0,10,9.33,0.03,0.0,15.493589743589743
0,558,2,6,0.49,0,86,0,239,0,10,8.33,0.16,0.69,19.355648535564853
0,20,0,7,0.95,0,1,0,43,0,0,0,0,0,2.2790697674418605
0,2593,4,36,0.41,0,178,11,604,0,87,43.67,0.84,0.62,24.314569536423843
0,611,0,6,0.44,0,4,4,139,0,18,15,0.05,0.5,12.870503597122303
0,659,0,22,0.51,0,13,2,246,0,24,14.67,0.1,0.03,20.556910569105693
0,199,0,140,0.55,0,50,0,156,0,18,12,0.2,0.68,20.794871794871796
1,426,49,47,0.3,0,5,0,179,1,3,1.67,0.0,0,8.217877094972067
0,1170,11,15,0.41,0,10,5,322,0,19,14,0.02,0.0,15.555900621118013
0,582,0,5,0.46,0,16,5,65,0,4,3,0.96,0.78,15.723076923076922
0,350,0,7,0.5,0,1,1,53,0,1,1,0.99,1.0,12.660377358490566
1,447,43,39,0.59,1,7,0,263,1,33,12.67,0.25,0.1,13.695817490494296
0,277,1,21,0.58,1,6,1,86,1,8,8,0.04,0.5,17.162790697674417
0,6,0,8,0.83,0,2,0,19,0,1,1,0.0,0,6.473684210526316
0,363,3,19,0.61,0,74,1,206,0,5,4.33,0.02,1.0,22.563106796116504
0,6,0,7,0.67,0,2,0,26,0,1,1,0.67,1.0,8.461538461538462
0,20,0,7,0.95,0,30,0,70,0,4,2,0.0,0,10.457142857142857
1,210,18,58,0.6,0,9,0,143,0,17,12.33,0.47,0.8,13.23076923076923
0,35,18,4,0.77,0,0,0,72,0,0,0,0,0,6.708333333333333
0,1574,141,246,0.21,0,1,0,1043,0,107,103,0.99,0.13,14.080536912751677
1,169,11,16,0.7,0,5,3,76,0,2,1.33,0.0,0,11.960526315789474
0,300,0,14,0.61,0,19,1,110,0,10,6.67,0.98,0.82,14.927272727272728
0,783,2,26,0.47,0,17,2,183,1,6,3.67,0.01,1.0,13.759562841530055
0,200,1,19,0.69,0,36,1,149,0,7,6.67,0.05,1.0,8.731543624161073
0,24,0,8,0.88,0,8,0,46,0,1,1,0.55,1.0,7.478260869565218
0,747,4,17,0.47,0,40,2,462,1,62,41.67,0.17,0.31,24.12121212121212
0,10,2,6,0.9,0,0,0,23,0,0,0,0,0,4.130434782608695
0,27,0,2,0.74,0,1,0,30,0,1,1,0.18,1.0,8.1
1,183,18,10,0.63,0,0,0,100,0,2,1.33,0.94,1.0,11.65
0,5,0,2,1.0,0,0,0,8,0,0,0,0,0,4.25
0,23,0,6,0.87,0,6,0,31,0,6,4,0.45,1.0,9.419354838709678
0,755,2,9,0.41,0,15,3,134,0,8,6,0.01,1.0,18.186567164179106
1,2096,20,96,0.39,0,30,12,472,1,87,59,0.05,0.01,17.766949152542374
1,4871,64,248,0.29,1,11,12,376,1,51,36.33,0.81,0.59,18.01063829787234
0,4,0,0,1.0,0,0,0,2,0,0,0,0,0,2
0,5,0,5,1.0,0,2,0,17,0,1,1,0.75,1.0,9.117647058823529
0,22,0,2,0.95,0,3,0,30,0,2,1.33,0.86,1.0,8.666666666666666
1,162,7,12,0.72,1,1,0,81,0,1,1,0.0,0,11.604938271604938
0,527,4,6,0.57,0,30,1,126,0,3,2.67,0.01,1.0,15.634920634920634
0,95,0,4,0.75,0,0,0,21,0,0,0,0,0,6.523809523809524
1,1179,10,323,0.41,0,462,4,851,1,36,34,0.75,0.48,13.619271445358402
0,445,0,16,0.53,0,46,0,153,0,8,8,0.82,0.78,12.758169934640524
1,1822,66,204,0.46,0,113,2,641,0,103,47.67,0.07,0.62,13.58814352574103
0,1,0,7,1.0,0,0,0,15,0,0,0,0,0,5.266666666666667
0,1544,6,38,0.19,0,2,0,269,0,13,6,0.01,0.0,13.728624535315985
1,6180,67,127,0.27,0,55,20,330,0,10,10,0.74,0.7,13.675757575757576
0,9,0,2,0.78,0,0,0,6,0,0,0,0,0,4.333333333333333
0,24,0,7,0.88,0,1,0,53,0,1,1,0.91,1.0,6.679245283018868
1,230,8,41,0.55,0,12,0,103,0,9,6.67,0.13,0.48,14.320388349514563
0,949,31,30,0.39,0,55,3,292,0,37,19.67,0.0,0,16.794520547945204
0,2717,37,232,0.31,1,57,16,498,1,7,7,0.12,0.66,14.865461847389557
0,216,0,8,0.71,0,33,0,93,0,5,4,0.26,0.82,6.688172043010753
1,453,0,275,0.68,0,156,1,812,0,70,70,1.11,0.57,10.078817733990148
1,1504,22,135,0.38,0,45,13,335,1,45,21.67,0.03,0.2,16.453731343283582
0,19,0,6,0.84,0,5,0,34,0,4,2,0.21,1.0,10.617647058823529
0,373,13,55,0.64,0,100,1,259,0,40,26.67,0.85,0.76,22.44787644787645
0,808,2,553,0.35,0,183,2,860,1,78,78,1.48,0.01,53.283720930232555
0,25,0,8,0.92,0,25,0,69,0,3,1.67,0.71,1.0,10.840579710144928
1,190,5,64,0.61,0,18,5,126,0,5,5,0.86,0.69,15.722222222222221
1,159,6,64,0.62,0,18,5,126,0,5,5,1.0,0.69,15.722222222222221
0,488,1,10,0.55,0,133,1,327,0,20,20,0.92,0.62,13.510703363914374
0,191,0,11,0.67,0,15,0,93,0,3,3,0.74,0.87,10.053763440860216
1,539,32,163,0.56,1,18,3,324,2,8,6,0.0,0,15.101851851851851
1,19135,2447,163,0.24,1,18,14,324,2,8,6,0.0,0,15.101851851851851
0,196,2,4,0.67,0,16,1,61,0,18,6.67,0.1,0.0,11.754098360655737
0,105,0,44,0.88,1,1,0,66,0,0,0,0,0,8.227272727272727
1,210,12,146,0.53,0,54,0,189,1,30,19.33,0.46,0.83,17.46031746031746
0,2221,5,376,0.23,1,50,9,735,1,44,28,0.0,0,28.99047619047619
1,2130,21,359,0.34,0,155,5,515,1,49,26.33,0.05,0.3,18.706796116504854
1,770,21,360,0.44,0,174,0,452,0,27,23,0.0,0,20.42920353982301
0,346,4,57,0.51,0,201,1,480,0,31,31,0.22,0.78,12.066666666666666
1,553,2,6,0.6,0,25,3,212,1,23,23,0.96,0.78,14.773584905660377
0,996,1,21,0.49,0,5,9,149,0,3,1.67,0.01,0.67,14.953020134228188
0,23,0,7,0.65,0,3,3,29,0,1,1,0.65,1.0,13.793103448275861
1,6957,25,771,0.24,0,460,29,1432,1,34,24.67,0.0,0.0,44.202513966480446
0,11,0,5,0.91,0,3,0,43,0,0,0,0,0,2.372093023255814
0,209,0,23,0.48,0,9,0,98,0,8,3.67,0.0,0,11.83673469387755
0,640,1,15,0.49,0,5,2,71,1,1,1,0.99,1.0,12.154929577464788
1,81,2,28,0.85,0,7,0,76,1,2,2,0.94,1.0,5.026315789473684
0,258,1,14,0.63,3,14,1,45,0,3,3,0.84,0.9,12.88888888888889
1,230,23,112,0.32,10,14,1,196,1,10,10,4.0,0.51,17.392857142857142
0,3129,1,11,0.29,0,36,7,628,1,121,91.33,0.05,0.02,18.05732484076433
1,177,10,54,0.64,0,48,0,141,1,10,8.67,0.04,0.4,14.822695035460994
1,151,8,54,0.68,0,48,0,141,1,10,8.67,0.04,0.4,14.822695035460994
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,225,1,12,0.62,0,18,2,246,1,59,38.33,0.51,0.53,20.59349593495935
0,11,0,7,0.82,0,7,0,39,0,1,1,0.89,1.0,7.230769230769231
1,828,34,258,0.44,1,62,2,501,0,86,66,0.12,0.0,20.50299401197605
0,324,0,81,0.63,0,35,2,280,0,9,6.33,0.07,1.0,13.07857142857143
1,4696,22,979,0.29,0,253,43,1079,1,35,25,0.02,0.0,46.69694161260426
1,7129,265,944,0.29,0,3,13,1213,1,226,226,0.61,0.47,9.382522671063478
1,1040,19,25,0.47,0,2,1,404,0,0,0,0,0,25.68811881188119
0,1,0,2,1.0,0,0,0,7,0,0,0,0,0,2.4285714285714284
1,74,7,20,0.55,0,2,0,72,1,10,5.33,0.75,0.25,9.027777777777779
0,284,5,17,0.68,0,3,1,149,0,16,7.33,0.07,0.5,11.979865771812081
0,5,0,3,1.0,0,1,0,16,0,0,0,0,0,4.5625
0,25,0,13,0.76,0,2,0,29,0,1,1,0.68,1.0,6.724137931034483
1,1862,6,61,0.37,0,13,3,333,0,39,33,0.07,0.56,15.714714714714715
1,955,21,2490,0.48,0,388,1,797,1,31,30.33,0.25,0.7,14.2534504391468
0,8190,251,204,0.21,0,54,16,753,0,10,10,0.83,0.66,24.62948207171315
1,1141,24,59,0.4,0,189,8,437,1,17,12.67,0.1,0.59,18.038901601830663
0,270,0,98,0.59,0,122,0,486,0,18,16,0.13,0.69,12.94238683127572
0,409,3,38,0.6,1,21,1,157,1,6,3.33,0.17,0.71,8.726114649681529
0,686,0,2,0.48,0,26,3,170,0,12,8.67,0.06,0.15,16.08235294117647
1,2686,105,822,0.37,0,227,5,1139,1,101,101,1.03,0.4,11.47497805092186
0,299,18,56,0.59,4,37,0,281,0,15,8,0.0,0,21.345195729537366
0,24,0,8,0.88,0,8,0,46,0,1,1,0.55,1.0,7.478260869565218
0,180,0,2,0.68,0,13,0,80,0,3,2.33,0.16,0.5,12.775
0,272,15,21,0.59,0,27,0,192,0,8,6.33,0.07,1.0,14.395833333333334
1,47,0,52,0.87,0,13,0,91,1,4,3.33,0.09,1.0,12.241758241758241
0,119,0,5,0.75,0,7,2,47,0,3,2,0.03,1.0,10.191489361702128
0,71,0,55,0.82,1,14,0,82,0,4,2.67,0.88,1.0,12.817073170731707
1,742,31,150,0.49,0,318,4,615,1,31,26.33,0.96,0.67,39.72682926829268
0,312,0,9,0.57,0,35,0,137,0,6,6,0.02,0.0,10.102189781021897
1,349,21,104,0.54,0,129,1,259,1,10,10,0.91,0.63,25.52123552123552
0,188,0,2,0.65,0,19,0,106,0,5,4.33,0.99,0.68,11.00943396226415
0,164,0,13,0.59,0,11,0,75,0,6,5,0.06,1.0,10.733333333333333
1,160,4,28,0.62,0,11,0,58,0,6,4.67,0.02,1.0,11.051724137931034
1,324,0,68,0.69,0,0,0,125,1,1,1,0.95,1.0,10.904
1,467,61,79,0.74,0,8,0,255,0,60,26.67,0.14,0.8,11.282352941176471
0,29,0,5,0.83,0,0,0,6,1,0,0,0,0,4.5
0,26,0,2,0.85,0,2,0,17,0,0,0,0,0,3.3529411764705883
0,152,1,4,0.6,1,14,3,52,0,4,3,0.26,0.62,12.711538461538462
0,851,1,7,0.46,0,127,1,369,0,19,14.67,0.63,0.5,16.037940379403793
0,1175,8,6,0.5,0,84,0,466,0,29,23.67,0.24,0.72,15.549356223175966
0,3,0,5,1.0,0,4,0,20,0,3,3,1.0,1.0,3.95
0,125,0,10,0.54,0,9,0,56,0,2,2,0.82,1.0,11.035714285714286
0,11,0,5,1.0,0,0,0,7,0,0,0,0,0,4.428571428571429
1,6350,185,1007,0.33,0,1089,12,1821,1,330,224.33,0.06,0.0,15.41021416803954
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
1,357,10,102,0.54,1,3,1,206,1,21,16.33,0.22,0.27,21.04368932038835
1,111,3,21,0.73,0,6,1,72,1,5,3.67,0.09,0.56,12.444444444444445
1,819,12,65,0.51,0,30,10,128,1,10,9.33,0.83,0.77,14.9609375
0,1021,1,78,0.55,0,293,7,773,0,30,30,0.42,0.89,10.48771021992238
0,41,0,145,0.9,0,221,1,556,0,57,33,0.0,0,18.260791366906474
0,12,0,2,0.92,0,1,0,15,0,0,0,0,0,2.533333333333333
0,1140,8,257,0.5,1,632,3,1184,0,60,56.33,1.17,0.33,17.5160472972973
1,190,5,302,0.65,0,5,1,123,0,8,6,0.05,1.0,11.40650406504065
1,230,6,39,0.58,0,14,0,79,0,5,5,0.9,0.72,14.227848101265822
0,145,1,8,0.7,1,17,0,72,0,3,2,0.0,0,14.583333333333334
0,23,1,2,0.91,0,2,0,38,0,1,1,0.81,1.0,8.210526315789474
1,339,21,58,0.52,1,11,1,139,1,19,15.33,0.6,0.57,21.575539568345324
0,1420,19,13,0.2,0,716,12,1002,0,50,42.67,0.03,0.0,15.857285429141717
0,16,1,23,0.88,0,21,0,93,0,15,11,0.0,0,8.86021505376344
0,43,0,2,0.63,0,11,1,73,0,3,3,0.79,0.66,16.506849315068493
0,306,2,129,0.68,0,143,1,1069,0,19,15.33,0.53,0.65,7.655753040224509
0,10,0,2,0.9,0,1,0,28,0,0,0,0,0,2.0714285714285716
0,21,0,2,0.95,0,1,0,18,0,0,0,0,0,2.2222222222222223
0,251,0,50,0.48,0,38,0,291,0,34,33.33,1.04,0.43,11.140893470790378
